PR588	4/5/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR589	4/1/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR590	4/5/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR591	4/5/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR592	3/24/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR593	4/6/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR594	4/1/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR595	4/6/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR596	4/4/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR597	4/4/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR598	4/3/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR599	4/3/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR600	4/3/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR601	3/28/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR602	4/5/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR603	4/6/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR604	4/1/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR605	3/22/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR606	4/1/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR607	4/1/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR608	3/27/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR609	3/27/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR610	3/21/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR611	3/27/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR612	4/4/2000	Heliconius	hybrid erato x himera	etylus x himera			Reared
PR613	4/23/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR614	4/13/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR615	4/17/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR616	4/17/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR617	4/9/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR618	4/17/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR619	4/17/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR620	4/13/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR621	4/13/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR622	4/23/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR623	4/27/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR624	4/17/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR625	4/13/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR626	4/13/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR627	4/17/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR628	4/18/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR629	4/18/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR630	4/24/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR631	4/18/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR632	4/23/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR633	4/18/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR634	4/7/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR635	4/7/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR636	4/7/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR637	4/11/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR638	4/11/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR639	4/11/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR640	4/12/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR641	4/9/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR642	4/21/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR643	4/18/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR644	4/20/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR645	4/23/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR646	4/20/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR647	4/18/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR648	4/12/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR649	4/20/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR650	4/14/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR651	4/20/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR652	4/22/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR653	4/22/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR654	4/21/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR655	3/21/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR656	3/21/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR657	3/28/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR658	3/19/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR659	3/19/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR660	4/1/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR661	3/26/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR662	3/22/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR663	3/22/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR664	3/21/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR665	3/17/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR666	3/26/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR667	3/26/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR668	4/1/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR669	3/30/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR670	3/26/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR671	4/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR672	3/22/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR673	3/17/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR674	3/19/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR675	4/4/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR676	3/19/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR677	3/24/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR678	3/13/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR679	3/12/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR680	3/9/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR681	3/9/2000	Heliconius	hybrid erato x himera	notabilis x himera			Reared
PR682	3/9/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR683	3/13/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR684	3/31/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR685	3/31/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR686	3/13/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR687	3/7/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR688	3/13/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR689	3/3/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR690	3/3/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR691	3/3/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR692	3/5/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR693	3/13/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR694	3/15/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR695	3/6/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR696	3/11/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR697	3/13/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR698	3/16/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR699	3/11/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR700	3/16/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR701	3/16/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR702	3/16/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR703	3/14/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR704	3/5/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR705	3/1/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR706	3/5/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR707	3/3/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR708	3/9/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR709	3/14/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR710	3/11/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR711	3/11/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR712	3/12/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR713	3/12/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR714	3/3/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR715	3/9/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR716	3/7/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR717	3/5/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR718	3/5/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR719	3/3/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR720	3/3/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR721	3/3/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR722	3/7/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR723	3/5/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR724	3/16/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR725	3/10/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR726	3/3/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR727	3/5/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR728	3/10/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR729	3/6/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR730	3/6/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR731	3/6/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR732	3/11/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR733	3/12/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR734	3/3/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR735	3/12/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR736	3/12/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR737	3/12/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR738	3/7/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR739	3/3/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR740	3/3/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR741	3/5/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared
PR742	3/6/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR743	3/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR744	3/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR745	3/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR746	3/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR747	3/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR748	3/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared
PR749	3/21/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR750	3/20/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR751	3/17/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR752	3/17/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR753	3/29/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR754	3/26/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR755	3/26/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR756	3/26/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR757	3/24/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR758	3/24/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR759	3/24/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR760	3/26/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR761	3/24/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR762	3/19/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR763	3/19/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR764	3/19/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR765	3/19/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR766	3/21/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR767	3/22/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR768	3/22/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR769	3/21/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR770	3/21/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR771	3/26/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR772	3/17/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR773	3/17/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR774	3/17/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR775	3/17/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR776	3/25/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR777	3/5/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR778	3/5/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR779	3/7/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR780	3/7/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR781	3/7/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR782	3/7/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR783	3/10/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR784	3/10/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR785	3/10/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR786	3/1/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR787	3/1/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR788	3/1/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR789	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR790	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR791	3/12/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR792	3/12/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR793	3/12/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR794	3/12/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR795	3/12/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR796	3/12/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR797	3/12/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR798	3/12/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR799	2/28/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR800	2/27/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR801	2/27/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR802	3/10/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR803	3/10/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR804	2/26/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR805	3/5/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR806	3/5/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR807	3/11/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR808	3/14/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR809	3/11/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR810	3/11/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR811	3/5/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR812	3/5/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR813	3/5/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR814	3/5/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR815	3/11/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR816	3/11/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR817	3/11/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR818	3/11/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR819	3/11/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR820	3/6/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR821	3/6/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR822	3/6/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR823	3/15/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR824	3/10/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR825	3/1/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR826	3/1/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR827	3/1/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR828	3/1/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR829	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR830	3/9/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR831	3/11/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR832	3/10/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR833	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR834	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR835	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR836	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR837	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR838	3/11/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR839	3/8/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR840	3/8/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR841	3/8/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR842	3/5/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR843	3/16/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR844	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR845	3/16/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR846	3/7/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR847	3/7/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR848	3/7/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR849	3/9/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR850	3/13/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR851	3/14/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR852	3/14/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR853	3/14/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR854	3/12/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR855	4/9/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR856	3/6/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR857	3/6/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR858	3/15/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR859	2/26/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR860	3/9/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR861	3/9/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR862	3/7/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR863	3/25/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR864	3/25/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR865	3/6/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR866	3/6/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR867	3/16/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR868	3/14/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR869	3/14/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR870	3/14/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR871	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR872	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR873	2/27/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR874	4/8/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR875	4/9/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR876	3/11/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR877	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR878	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR879	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR880	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR881	3/13/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR882	3/13/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR883	3/9/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR884	3/15/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR885	3/6/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR886	3/6/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR887	3/11/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR888	3/11/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR889	3/5/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR890	3/5/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR891	3/11/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR892	3/11/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR893	3/11/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR894	3/9/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR895	3/7/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR896	3/8/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR897	3/1/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR898	3/1/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR899	3/8/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR900	3/8/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR901	3/12/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR902	2/27/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR903	3/5/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR904	3/1/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR905	3/1/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR906	3/1/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR907	3/8/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR908	3/1/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR909	3/8/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR910	3/12/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR911	3/12/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR912	3/13/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR913	3/13/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR914	3/15/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR915	3/12/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR916	3/4/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR917	3/10/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR918	2/26/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR919	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR920	3/7/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR921	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR922	3/7/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR923	3/13/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR924	3/19/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR925	3/19/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR926	3/21/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR927	3/20/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR928	3/28/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR929	3/25/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR930	3/25/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR931	3/27/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR932	3/27/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared
PR933	4/2/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
PR934	4/2/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared
