PR1891	12/19/1999	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR1891			HiCH1	5	cyrbia x himera		HiCH-1-5	This is a duplicate brood/offspring # of PR1872	HiCH1	cyrbia x himera	(PR187)	Pr105	BX	Reared	
PR1892	12/19/1999	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR1892			HiCH1	26	cyrbia x himera		HiCH-1-26		HiCH1	cyrbia x himera	(PR187)	Pr105	BX	Reared	
PR1893	12/30/1999	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR1893			HiCH1	35	cyrbia x himera		HiCH-1-35		HiCH1	cyrbia x himera	(PR187)	Pr105	BX	Reared	
PR1894	1/2/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR1894			HiCH1	40	cyrbia x himera		HiCH-1-40		HiCH1	cyrbia x himera	(PR187)	Pr105	BX	Reared	
PR1895	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1895			EtHi16	16	etylus x himera		EtHi16-16		EtHi16	etylus x himera	PR278	PR221	F1	Reared	
PR1896	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1896			EtHi16	8	etylus x himera		EtHi16-8		EtHi16	etylus x himera	PR278	PR221	F1	Reared	
PR1897	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1897			EtHi16	?	etylus x himera		EtHi16-?	Nic Fix	EtHi16	etylus x himera	PR278	PR221	F1	Reared	
PR1898	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1898			EtHi16	17	etylus x himera		EtHi16-17		EtHi16	etylus x himera	PR278	PR221	F1	Reared	
PR1899	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1899			EtHi16	11	etylus x himera		EtHi16-11		EtHi16	etylus x himera	PR278	PR221	F1	Reared	
PR1900	3/5/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1900					etylus x himera		EtHi16/HiEt4-14	Nic Fix						Reared	
PR1901	3/9/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1901			EtHi16	?	etylus x himera		EtHi16-?	Nic Fix	EtHi16	etylus x himera	PR278	PR221	F1	Reared	
PR1902		Heliconius	hybrid erato x himera	etylus x himera		no date	Reared	PR1902			EtHi16	10	etylus x himera		EtHi16-10		EtHi16	etylus x himera	PR278	PR221	F1	Reared	
PR1903	3/5/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1903					etylus x himera		EtHi16/HiEt4-19	Nic Fix						Reared	
PR1904	3/7/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1904			EtHi16	18	etylus x himera		EtHi16-18		EtHi16	etylus x himera	PR278	PR221	F1	Reared	
PR1905	3/7/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1905			EtHi16	21	etylus x himera		EtHi16-21		EtHi16	etylus x himera	PR278	PR221	F1	Reared	
PR1906	3/5/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1906					etylus x himera		EtHi16/HiEt4-13	Nic Fix						Reared	
PR1907	2/7/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1907			HiEt3	?	etylus x himera		HiEt-3-?	Nic Fix	HiEt3	etylus x himera	PR228	PR219	F1	Reared	
PR1908	2/7/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1908			HiEt3	?	etylus x himera		HiEt-3-?	Nic Fix	HiEt3	etylus x himera	PR228	PR219	F1	Reared	
PR1909	2/12/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1909			HiEt3	?	etylus x himera		HiEt-3-?	Nic Fix	HiEt3	etylus x himera	PR228	PR219	F1	Reared	
PR1910	3/25/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1910					etylus x himera		EtF2-13-5							Reared	
PR1911	3/25/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1911					etylus x himera		EtF2-13-6							Reared	
PR1912	3/9/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1912			EtF2-8	24	etylus x himera		EtF2-8-24		EtF2-8	etylus x himera		PR275	F2	Reared	
PR1913	3/12/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1913			EtF2-8	30	etylus x himera		EtF2-8-30		EtF2-8	etylus x himera		PR275	F2	Reared	
PR1914	4/5/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1914			EtF2-8	34	etylus x himera		EtF2-8-34		EtF2-8	etylus x himera		PR275	F2	Reared	
PR1915	3/24/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1915			EtF2-8	?	etylus x himera		EtF2-8-?	NIC FIX	EtF2-8	etylus x himera		PR275	F2	Reared	
PR1916	3/30/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1916			EtF2-8	36	etylus x himera		EtF2-8-36		EtF2-8	etylus x himera		PR275	F2	Reared	
PR1917	4/2/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1917			EtF2-8	37	etylus x himera		EtF2-8-37		EtF2-8	etylus x himera		PR275	F2	Reared	
PR1918	4/1/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1918			EtF2-8	38	etylus x himera		EtF2-8-38		EtF2-8	etylus x himera		PR275	F2	Reared	
PR1919	3/8/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1919			EtF2-8	10	etylus x himera		EtF2-8-10		EtF2-8	etylus x himera		PR275	F2	Reared	
PR1920	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1920			EtF2-8	3	etylus x himera		EtF2-8-3		EtF2-8	etylus x himera		PR275	F2	Reared	
PR1921	3/7/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1921			EtF2-8	23	etylus x himera		EtF2-8-23		EtF2-8	etylus x himera		PR275	F2	Reared	
PR1922	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1922			EtF2-8	4	etylus x himera		EtF2-8-4		EtF2-8	etylus x himera		PR275	F2	Reared	
PR1923	3/12/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1923			EtF2-8	22	etylus x himera		EtF2-8-22		EtF2-8	etylus x himera		PR275	F2	Reared	
PR1924	3/7/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1924			EtF2-8	13	etylus x himera		EtF2-8-13		EtF2-8	etylus x himera		PR275	F2	Reared	
PR1925	3/7/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1925			EtF2-8	6	etylus x himera		EtF2-8-6		EtF2-8	etylus x himera		PR275	F2	Reared	
PR1926	3/8/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1926			EtF2-8	7	etylus x himera		EtF2-8-7		EtF2-8	etylus x himera		PR275	F2	Reared	
PR1927	3/7/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1927			EtF2-8	14	etylus x himera		EtF2-8-14		EtF2-8	etylus x himera		PR275	F2	Reared	
PR1928	3/10/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1928			EtF2-8	29	etylus x himera		EtF2-8-29		EtF2-8	etylus x himera		PR275	F2	Reared	
PR1929	3/5/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1929			EtF2-8	11	etylus x himera		EtF2-8-11		EtF2-8	etylus x himera		PR275	F2	Reared	
PR1930	3/6/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1930			EtF2-8	26	etylus x himera		EtF2-8-26		EtF2-8	etylus x himera		PR275	F2	Reared	
PR1931	3/6/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1931			EtF2-8	7	etylus x himera		EtF2-8-7		EtF2-8	etylus x himera		PR275	F2	Reared	
PR1932	3/6/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1932			EtF2-8	2	etylus x himera		EtF2-8-2		EtF2-8	etylus x himera		PR275	F2	Reared	
PR1933	3/6/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1933			EtF2-8	1	etylus x himera		EtF2-8-1		EtF2-8	etylus x himera		PR275	F2	Reared	
PR1934	3/11/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1934			EtF2-8	27	etylus x himera		EtF2-8-27		EtF2-8	etylus x himera		PR275	F2	Reared	
PR1935	3/11/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1935			EtF2-8	28	etylus x himera		EtF2-8-28		EtF2-8	etylus x himera		PR275	F2	Reared	
PR1936	3/3/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1936			EtF2-9	7	etylus x himera		EtF2-9-7		EtF2-9	etylus x himera		PR272	F2	Reared	
PR1937	3/5/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1937			EtF2-9	9	etylus x himera		EtF2-9-9		EtF2-9	etylus x himera		PR272	F2	Reared	
PR1938	3/5/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1938			EtF2-9	1	etylus x himera		EtF2-9-1		EtF2-9	etylus x himera		PR272	F2	Reared	
PR1939	3/5/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1939			EtF2-9	3	etylus x himera		EtF2-9-3		EtF2-9	etylus x himera		PR272	F2	Reared	
PR1940	3/6/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1940			EtF2-9	5	etylus x himera		EtF2-9-5		EtF2-9	etylus x himera		PR272	F2	Reared	
PR1941	3/6/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1941			EtF2-9	8	etylus x himera		EtF2-9-8		EtF2-9	etylus x himera		PR272	F2	Reared	
PR1942	3/6/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1942			EtF2-9	10	etylus x himera		EtF2-9-10		EtF2-9	etylus x himera		PR272	F2	Reared	
PR1943	3/6/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1943			EtF2-9	13	etylus x himera		EtF2-9-13		EtF2-9	etylus x himera		PR272	F2	Reared	
PR1944	3/7/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1944			EtF2-9	18	etylus x himera		EtF2-9-18		EtF2-9	etylus x himera		PR272	F2	Reared	
PR1945	3/7/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1945			EtF2-9	17	etylus x himera		EtF2-9-17		EtF2-9	etylus x himera		PR272	F2	Reared	
PR1946	3/7/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1946			EtF2-9	23.2	etylus x himera		EtF2-9-23b		EtF2-9	etylus x himera		PR272	F2	Reared	
PR1947	3/8/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1947			EtF2-9	16	etylus x himera		EtF2-9-16		EtF2-9	etylus x himera		PR272	F2	Reared	
PR1948	3/8/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1948			EtF2-9	12	etylus x himera		EtF2-9-12		EtF2-9	etylus x himera		PR272	F2	Reared	
PR1949	3/8/2000	Heliconius	hybrid erato x himera	etylus x himera			Reared	PR1949			EtF2-9	24	etylus x himera		EtF2-9-24		EtF2-9	etylus x himera		PR272	F2	Reared	
PR1950	3/8/2000	Heliconius	hybrid erato x himera	etylus x himera			Reared	PR1950			EtF2-9	18	etylus x himera		EtF2-9-18		EtF2-9	etylus x himera		PR272	F2	Reared	
PR1951	3/8/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1951			EtF2-9	14	etylus x himera		EtF2-9-14		EtF2-9	etylus x himera		PR272	F2	Reared	
PR1952	3/10/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1952			EtF2-9	20	etylus x himera		EtF2-9-20		EtF2-9	etylus x himera		PR272	F2	Reared	
PR1953	3/11/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1953			EtF2-9	22	etylus x himera		EtF2-9-22		EtF2-9	etylus x himera		PR272	F2	Reared	
PR1954	3/11/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1954			EtF2-9	26	etylus x himera		EtF2-9-26		EtF2-9	etylus x himera		PR272	F2	Reared	
PR1955	3/11/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1955			EtF2-9	19	etylus x himera		EtF2-9-19		EtF2-9	etylus x himera		PR272	F2	Reared	
PR1956	3/13/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1956			EtF2-9	25	etylus x himera		EtF2-9-25		EtF2-9	etylus x himera		PR272	F2	Reared	
PR1957	3/13/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1957			EtF2-9	27	etylus x himera		EtF2-9-27		EtF2-9	etylus x himera		PR272	F2	Reared	
PR1958	2/25/2000	Heliconius	hybrid erato x himera	etylus x himera			Reared	PR1958				?	etylus x himera		EtF2-9-?	NIC FIX; Wings only						Reared	
PR1959	3/17/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR1959			(CHCH)4	123	cyrbia x himera		CHCH4-123	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1960	3/15/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR1960			(CHCH)4	123	cyrbia x himera		CHCH4-123	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1961	3/6/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR1961			(CHCH)4	116	cyrbia x himera		CHCH4-116	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1962	3/14/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR1962			(CHCH)4	126	cyrbia x himera		CHCH4-126	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1963	3/12/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR1963			(CHCH)4	130	cyrbia x himera		CHCH4-130	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1964	3/12/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR1964			(CHCH)4	118	cyrbia x himera		CHCH4-118	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1965	2/18/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR1965			(CHCH)4	79	cyrbia x himera		CHCH4-79	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1966	3/1/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR1966			(CHCH)4	92	cyrbia x himera		CHCH4-92	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1967	3/1/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR1967			(CHCH)4	98	cyrbia x himera		CHCH4-98	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1968	2/18/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR1968			(CHCH)4	78	cyrbia x himera		CHCH4-78	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1969	3/3/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR1969			(CHCH)4	111	cyrbia x himera		CHCH4-111	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1970	3/6/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR1970			(CHCH)4	121	cyrbia x himera		CHCH4-121	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1971	2/20/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR1971			(CHCH)4	81	cyrbia x himera		CHCH4-81	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1972	2/20/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR1972			(CHCH)4	89	cyrbia x himera		CHCH4-89	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1973	3/1/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR1973			(CHCH)4	?	cyrbia x himera		CHCH4-?	NIC FIX; Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1974	3/11/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR1974			(CHCH)4	117	cyrbia x himera		CHCH4-117	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1975	3/11/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR1975			(CHCH)4	126	cyrbia x himera		CHCH4-126	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1976	2/19/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR1976			(CHCH)4	77	cyrbia x himera		CHCH4-77	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1977	3/1/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR1977			(CHCH)4	101	cyrbia x himera		CHCH4-101	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1978	2/20/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR1978			(CHCH)4	97	cyrbia x himera		CHCH4-97	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1979	3/3/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR1979			(CHCH)4	106	cyrbia x himera		CHCH4-106	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1980	2/20/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR1980			(CHCH)4	83	cyrbia x himera		CHCH4-83	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1981		Heliconius	hybrid erato x himera	cyrbia x himera	m	no date	Reared	PR1981			(CHCH)4	99	cyrbia x himera		CHCH4-99	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1982		Heliconius	hybrid erato x himera	cyrbia x himera	f	no date	Reared	PR1982			(CHCH)4	103	cyrbia x himera		CHCH4-103	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1983		Heliconius	hybrid erato x himera	cyrbia x himera	f	no date	Reared	PR1983			(CHCH)4	95	cyrbia x himera		CHCH4-95	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1984	2/27/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR1984			(CHCH)4	94	cyrbia x himera		CHCH4-94	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1985	2/27/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR1985			(CHCH)4	90	cyrbia x himera		CHCH4-90	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1986	2/25/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR1986			(CHCH)4	86	cyrbia x himera		CHCH4-86	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1987	2/22/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR1987			(CHCH)4	80	cyrbia x himera		CHCH4-80	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1988	3/9/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR1988			(CHCH)4	120	cyrbia x himera		CHCH4-120	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1989	2/18/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR1989			(CHCH)4	74	cyrbia x himera		CHCH4-74	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1990	2/18/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR1990			(CHCH)4	76	cyrbia x himera		CHCH4-76	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1991	3/3/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR1991			(CHCH)4	108	cyrbia x himera		CHCH4-108	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1992	3/3/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR1992			(CHCH)4	109	cyrbia x himera		CHCH4-109	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1993	3/11/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR1993			(CHCH)4	119	cyrbia x himera		CHCH4-119	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1994	3/11/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR1994			(CHCH)4	129	cyrbia x himera		CHCH4-129	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1995	3/11/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR1995			(CHCH)4	?	cyrbia x himera		CHCH4-?	NIC FIX; Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1996	3/11/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR1996			(CHCH)4	124	cyrbia x himera		CHCH4-124	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1997	3/7/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR1997			(CHCH)4	112	cyrbia x himera		CHCH4-112	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1998	1/23/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR1998			(CHCH)4	30	cyrbia x himera		CHCH4-30	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR1999	1/28/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR1999			(CHCH)4	54	cyrbia x himera		CHCH4-54	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR2000	2/12/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR2000			(CHCH)4	?	cyrbia x himera		CHCH4-?	NIC FIX; Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR2001	2/12/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR2001			(CHCH)4	67	cyrbia x himera		CHCH4-67	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
								PR2001			(CHCH)4	67	cyrbia x himera		CHCH4-67	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR2001	2/12/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR2001			(CHCH)4	67	cyrbia x himera		CHCH4-67	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
								PR2001			(CHCH)4	67	cyrbia x himera		CHCH4-67	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR2002	2/13/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR2002			(CHCH)4	73	cyrbia x himera		CHCH4-73	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR2003	2/15/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR2003			(CHCH)4	75	cyrbia x himera		CHCH4-75	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR2004	2/15/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR2004			(CHCH)4	70	cyrbia x himera		CHCH4-70	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR2005	2/15/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR2005			(CHCH)4	84	cyrbia x himera		CHCH4-84	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR2006	2/4/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR2006			(CHCH)4	56	cyrbia x himera		CHCH4-56	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR2007	2/5/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR2007			(CHCH)4	63	cyrbia x himera		CHCH4-63	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR2008	2/14/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR2008			(CHCH)4	69	cyrbia x himera		CHCH4-69	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR2009	2/14/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR2009			(CHCH)4	72	cyrbia x himera		CHCH4-72	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR2010	2/13/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR2010			(CHCH)4	71	cyrbia x himera		CHCH4-71	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR2011	1/28/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR2011			(CHCH)4	37	cyrbia x himera		CHCH4-37	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR2012	1/31/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR2012			(CHCH)4	32	cyrbia x himera		CHCH4-32	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR2013	1/31/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR2013			(CHCH)4	55	cyrbia x himera		CHCH4-55	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR2014	1/23/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR2014			(CHCH)4	38	cyrbia x himera		CHCH4-38	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR2015	1/21/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR2015			(CHCH)4	19	cyrbia x himera		CHCH4-19	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR2016	1/21/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR2016			(CHCH)4	32	cyrbia x himera		CHCH4-32	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR2017	1/24/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR2017			(CHCH)4	48	cyrbia x himera		CHCH4-48	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR2018	1/26/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR2018			(CHCH)4	40	cyrbia x himera		CHCH4-40	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR2019	1/25/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR2019			(CHCH)4	46	cyrbia x himera		CHCH4-46	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR2020	1/27/2000	Heliconius	hybrid erato x himera	cyrbia x himera	f		Reared	PR2020			(CHCH)4	45	cyrbia x himera		CHCH4-45	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
PR2021	1/27/2000	Heliconius	hybrid erato x himera	cyrbia x himera	m		Reared	PR2021			(CHCH)4	50	cyrbia x himera		CHCH4-50	Wings only	(CHCH)4	cyrbia x himera	PR257	PR180	F2	Reared	
